image_path,image_name,prompt,blip_caption,clip_similarity_prompt,clip_similarity_caption,similarity_diff
/content/images/part-000004/9852af0d-b87d-4b5a-ba04-d3de664e289f.png,9852af0d-b87d-4b5a-ba04-d3de664e289f.png,"exuberant large cresting waves, maximum waves, masterpiece, deep sky, many sparkling stars, evoke a sense of wonder, pronounced waves, kilian eng, flat, ohara koson, overlay rich vivid aizome textile textures. paint spatters by thomas kinkade. ",a painting of waves in the ocean,31.484375,31.609375,-0.125
/content/images/part-000004/bdd1fda6-bc7e-4573-aaa1-b438a8f1933a.png,bdd1fda6-bc7e-4573-aaa1-b438a8f1933a.png,"realistic portrait beautiful painting of africa owl, normal bird feathers, wearing glasses. full body, fine art, trending on artstation, smooth draw, sharp focus, digital art, bright colors, fine draw, perfect lighting, high render, high resolution. ",an owl with blue eyes and a brown background,33.53125,32.4375,1.09375
/content/images/part-000004/d22b5e0d-8688-4a31-932d-a98e00c757a2.png,d22b5e0d-8688-4a31-932d-a98e00c757a2.png,"the tokyo, gekkolings, gelatinosis glass, retro futurism octane render, lush layered biomechanical fauna, phantastica, aliena, nudibranch, fluox symbiosi crusta, unspaceship, gekko soles gelatin brains, mollis, chaos, artificia, vortices micro water, fluida, by peter mohrbacher ",a green octopus with tentacles and tentacles,29.125,29.8125,-0.6875
/content/images/part-000004/0272345a-5e9f-4135-a17f-d0aa1f9d2698.png,0272345a-5e9f-4135-a17f-d0aa1f9d2698.png,"a small grassland nestled in the hollow of a tree, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a tree in the middle of a grassy field,29.390625,30.390625,-1.0
/content/images/part-000004/c5c7940b-2a2b-4f11-bfea-41cd7f6efdd7.png,c5c7940b-2a2b-4f11-bfea-41cd7f6efdd7.png,"close - up of a lonely huge painted truck in a lush forest clearing, mist over the grass, god rays coming from the right, dawn, hyperrealistic, bokeh, 8 k ",a truck parked in a field of grass,34.3125,30.734375,3.578125
/content/images/part-000004/c7714e1a-25bc-48ad-93f9-1eef77148dbb.png,c7714e1a-25bc-48ad-93f9-1eef77148dbb.png,"a small grassland under a juniper forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a tree and a man in a field,25.078125,32.03125,-6.953125
/content/images/part-000004/991a7712-390b-408e-beee-4169338ffd23.png,991a7712-390b-408e-beee-4169338ffd23.png,"astronauts emerged from inside and approached the lake, by john harris, watercolor, artstation ",a painting of people standing on a dock,32.4375,28.125,4.3125
/content/images/part-000004/663956e6-4f94-47b6-a919-e2b819c4acd1.png,663956e6-4f94-47b6-a919-e2b819c4acd1.png,"beautiful tribal spirit cat with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a cat with a long mane and a colorful tail,33.96875,30.015625,3.953125
/content/images/part-000004/08cfb42b-7166-4bad-9e9b-e3c570d2f635.png,08cfb42b-7166-4bad-9e9b-e3c570d2f635.png,"a small maple forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of trees in the fall,28.265625,31.625,-3.359375
/content/images/part-000004/49004682-da9d-497f-bbe2-374780ccb125.png,49004682-da9d-497f-bbe2-374780ccb125.png,"beautiful tribal white spirit cat with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a white cat with colorful feathers on its head,34.03125,29.796875,4.234375
/content/images/part-000004/770c841c-d9fb-4f84-bbc5-2124921b275a.png,770c841c-d9fb-4f84-bbc5-2124921b275a.png,"alice was beginning to get very tired of sitting by her sister on the bank, and of having nothing to do ; comic illustration by jack kirby of'alice in wonderland'by lewis carroll. published by marvel comics. ✏ aesthetic modern colorful clean illustration. flat style. clear crisp smooth photorealistic outlines. ",a comic strip strip strip strip strip strip strip strip strip strip strip strip strip strip strip strip strip strip strip,33.03125,25.640625,7.390625
/content/images/part-000004/2291da46-ebfb-4636-bc74-d443fc313ecc.png,2291da46-ebfb-4636-bc74-d443fc313ecc.png,"a small oak forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a person walking through a forest,26.640625,34.125,-7.484375
/content/images/part-000004/fba9df2a-fd9c-49b7-9e56-03f78c156b5f.png,fba9df2a-fd9c-49b7-9e56-03f78c156b5f.png,"portrait of beautiful cute tribal spirit cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a cat with colorful feathers on its face,36.5,30.78125,5.71875
/content/images/part-000004/f4dfb3ae-c5bd-4143-980c-6fe5bfcbe8f5.png,f4dfb3ae-c5bd-4143-980c-6fe5bfcbe8f5.png,"a small grassland nestled under deciduous trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a tree in the middle of a field,29.453125,26.5625,2.890625
/content/images/part-000004/e0eb1b7f-5b0f-481b-9ea6-e7d96e4c1f49.png,e0eb1b7f-5b0f-481b-9ea6-e7d96e4c1f49.png,"portrait of beautiful cute tribal spirit white tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a painting of a cat with long hair,34.84375,32.09375,2.75
/content/images/part-000004/c696c3c9-75e8-494f-bd5e-30233ab3f997.png,c696c3c9-75e8-494f-bd5e-30233ab3f997.png,"a small grassland nestled beneath pines, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of trees in a field,26.46875,33.15625,-6.6875
/content/images/part-000004/62d27e7a-3dd8-44d4-ac1a-a653bc95a501.png,62d27e7a-3dd8-44d4-ac1a-a653bc95a501.png,"tokyo city made of gekkolings, gelatinosis glass, retro futurism, lush layered biomechanical fauna, phantastica, aliena, nudibranch, fluox symbiosi,, gekko soles gelatin brains,, chaos, artificia, vortices micro water, fluida, octane render, by peter mohrbacher ",a digital painting of a forest with many trees and plants,30.71875,28.671875,2.046875
/content/images/part-000004/a27b012b-f87e-4aa8-9749-c048d3e8b40d.png,a27b012b-f87e-4aa8-9749-c048d3e8b40d.png,"portrait of beautiful cute tribal spirit white cat with tabby stripes, side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a white cat with a colorful hair,36.53125,31.8125,4.71875
/content/images/part-000004/57e43542-490b-4f66-9d5f-50e53ffdf6bc.png,57e43542-490b-4f66-9d5f-50e53ffdf6bc.png,"a small forest of juniper trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a tree in a field,27.09375,30.8125,-3.71875
/content/images/part-000004/c57e3641-709d-4fc2-b14e-7163f0d22ab7.png,c57e3641-709d-4fc2-b14e-7163f0d22ab7.png,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a white cat with a red flower on its head,37.625,32.3125,5.3125
/content/images/part-000004/8e3148c4-f55b-41bc-a41b-78c575e0e9b4.png,8e3148c4-f55b-41bc-a41b-78c575e0e9b4.png,"a small grassland nestled beside juniper trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of trees in a field,28.0,32.25,-4.25
/content/images/part-000004/acef3186-872f-450f-9de0-3ecbc7d7ad88.png,acef3186-872f-450f-9de0-3ecbc7d7ad88.png,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a white cat with colorful hair and feathers,40.4375,34.78125,5.65625
/content/images/part-000004/dea24f16-20fd-423c-b14c-ce6c19b29c15.png,dea24f16-20fd-423c-b14c-ce6c19b29c15.png,"a small mountain beside a lake and forest, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of mountains and water with trees,31.046875,32.78125,-1.734375
/content/images/part-000004/253e0b07-b7cf-49b9-aac1-b426318293de.png,253e0b07-b7cf-49b9-aac1-b426318293de.png,"portrait of beautiful cute tribal spirit white long haired tabby cat side profile view with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",a white cat with a red flower on its head,37.625,32.3125,5.3125
/content/images/part-000004/0340df1e-55ca-4244-a574-abeb6b7b23c4.png,0340df1e-55ca-4244-a574-abeb6b7b23c4.png,blueprint for an arena tournament video - game level ,a large model of a stadium with a basketball court,27.828125,29.4375,-1.609375
/content/images/part-000004/10aff747-9033-425b-9399-a3a088837525.png,10aff747-9033-425b-9399-a3a088837525.png,"photo of jessica alba with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",a digital painting of a woman with a blue dress,32.34375,27.90625,4.4375
/content/images/part-000004/ca6e35c7-1f7f-45cc-9a73-9b60e4f78fb3.png,ca6e35c7-1f7f-45cc-9a73-9b60e4f78fb3.png,"a small blue planet moving around a yellow star, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a blue planet with a yellow ring in the middle,32.78125,36.0625,-3.28125
/content/images/part-000004/dfff7308-0af2-4874-b078-ef44dc2c7b1a.png,dfff7308-0af2-4874-b078-ef44dc2c7b1a.png,"alice tired of sitting by her sister on the bank, peeping into her sister's book ; comic illustration by carl bark of'alice in wonderland'by lewis carroll. published by disney comics. clean, crisp, highly detailed stunning realistic artwork, award winning, trending on artstation ",a woman sitting on a log reading a book to a child,35.65625,34.9375,0.71875
/content/images/part-000004/3c03e4d5-20bf-4c4a-a347-dee56802409f.png,3c03e4d5-20bf-4c4a-a347-dee56802409f.png,"witch flying. her hands grasp the broom tightly as she rides quickly, becoming a silhouette across the full moon in the distance. ",a silhouette of a witch flying in front of a full moon,33.78125,34.09375,-0.3125
/content/images/part-000004/e6acbb66-7006-4896-93de-081c3772af57.png,e6acbb66-7006-4896-93de-081c3772af57.png,"a small ocean full of life, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a sail in the ocean,30.28125,33.65625,-3.375
/content/images/part-000004/17228dfc-f45d-461f-8258-e635856ffd40.png,17228dfc-f45d-461f-8258-e635856ffd40.png,"a small ocean full of life, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",the starr by vincent van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van,24.4375,27.0,-2.5625
/content/images/part-000004/eaf5069c-aca1-4818-ab33-15271ab308fe.png,eaf5069c-aca1-4818-ab33-15271ab308fe.png,"digital art of a majestic knight on a horse, dappled light coming through the trees, style of gaston bussiere greg rutkowski craig mullins wayne douglas barlowe, trending on artstation, detailed ",a man riding on the back of a horse,34.0,28.4375,5.5625
/content/images/part-000004/8cadaef0-8a4d-4ec4-ad1d-d02aa0766f03.png,8cadaef0-8a4d-4ec4-ad1d-d02aa0766f03.png,"photo of j. m. w. turner with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",a man with a beard,29.875,28.5,1.375
/content/images/part-000004/901f48bd-5a73-43e1-ac8a-24f9b25c9702.png,901f48bd-5a73-43e1-ac8a-24f9b25c9702.png,"concept art of a slimy cthulhu emerging from the ocean, centered composition, thalassophobia, multiple illuminated lightning!!!, thunder!!!, lightning, sharp focus, ultra detailed, hyperrealism, volumetric, amazing depth, by jeremy mann, hr giger, unreal engine highly rendered, ominous, unsettling, misty, cinematic lighting, 8 k ",an octopus attacking a giant octopus in the ocean,32.625,28.859375,3.765625
/content/images/part-000004/3cb0a128-f192-47f9-9d30-78cc1fc99161.png,3cb0a128-f192-47f9-9d30-78cc1fc99161.png,"majestic knight on a horse by shaun tan, dappled light coming through the trees, style of greg rutkowski craig mullins wayne douglas barlowe, trending on artstation, detailed ",a knight on a horse in the woods,32.6875,30.625,2.0625
/content/images/part-000004/14982bf0-04b8-4c65-900d-fccfed22f8bd.png,14982bf0-04b8-4c65-900d-fccfed22f8bd.png,"a small coral reef teeming with tropical fish, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a forest with lots of flowers,32.59375,28.5625,4.03125
/content/images/part-000004/0d7dd214-86f8-43da-acb3-eb05a8d1118b.png,0d7dd214-86f8-43da-acb3-eb05a8d1118b.png,"concept art of a slimy cthulhu emerging from the ocean, centered composition, thalassophobia, multiple illuminated lightning!!!, thunder!!!, lightning, sharp focus, ultra detailed, hyperrealism, volumetric, amazing depth, by jeremy mann, hr giger, unreal engine highly rendered, ominous, unsettling, misty, cinematic lighting, 8 k ",an octopus attacking a giant octopus in a storm,32.53125,31.875,0.65625
/content/images/part-000004/90beb422-a0f3-4273-82d6-f3e631a6cdde.png,90beb422-a0f3-4273-82d6-f3e631a6cdde.png,"with both hands the witch firmly grasps the magical broomstick between her legs. she rides the night air, becoming a silhouette across the full moon in the distance. ",a black and white drawing of a woman in a dress,31.453125,29.625,1.828125
/content/images/part-000004/5320c36d-1b7d-4cec-b545-cb55b6520cb5.png,5320c36d-1b7d-4cec-b545-cb55b6520cb5.png,"a small forest full of animal life, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a group of deers in a forest,33.6875,33.71875,-0.03125
/content/images/part-000004/f650c722-3e60-469f-88e0-e93dbe121c83.png,f650c722-3e60-469f-88e0-e93dbe121c83.png,"a pig sitting in a chair smoking a pipe, and another wearing glasses answers the telephone ",two pigs sitting in chairs with one wearing glasses,36.0,40.21875,-4.21875
/content/images/part-000004/cf212580-d92a-48ff-a79c-93abb5619d31.png,cf212580-d92a-48ff-a79c-93abb5619d31.png,"a small forest full of butterflies, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a forest filled with butterflies,31.65625,33.6875,-2.03125
/content/images/part-000004/67e4110e-fb2d-471f-a345-6bf874ee634f.png,67e4110e-fb2d-471f-a345-6bf874ee634f.png,"photo of nikki glaser with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",a woman with long blonde hair and a green dress,31.125,26.65625,4.46875
/content/images/part-000004/a765aca8-ce01-42e3-95f8-dfe1b393f8c2.png,a765aca8-ce01-42e3-95f8-dfe1b393f8c2.png,"a small mountain rising into a small sky, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a mountain with a bird flying over it,27.65625,30.453125,-2.796875
/content/images/part-000004/50b23eea-7cbd-4544-b117-7efe323f7178.png,50b23eea-7cbd-4544-b117-7efe323f7178.png,"1 5 year old alice getting tired of sitting by her sister on the bank, peeping into her sister's book ; natural portrait 3 d octane render by carl bark of'alice in wonderland ', disney pixar style. cinematic, intricate, clean, crisp, highly detailed stunning realistic, award winning, trending on artstation ",a girl reading a book,35.09375,30.796875,4.296875
/content/images/part-000004/983a33a7-66fe-440a-a630-85c6236c6efa.png,983a33a7-66fe-440a-a630-85c6236c6efa.png,"a small giant tree with boughs sheltering birds, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",two trees with yellow leaves,28.859375,28.84375,0.015625
/content/images/part-000004/322c9a59-7a7f-401c-bf0d-e45aa94774ba.png,322c9a59-7a7f-401c-bf0d-e45aa94774ba.png,military satellite construction photo 4 5 s ,the large hadar space station,25.640625,21.921875,3.71875
/content/images/part-000004/18bd73a4-8ca4-4d1b-ac28-394265c6f0f7.png,18bd73a4-8ca4-4d1b-ac28-394265c6f0f7.png,"awesome logo of a brain and mushroom and pills with dank techno. synthwave colours. in the style of spirited away. awe, rage, musicality, 1 9 6 0, kodak, natural colors, hyperrealism, lush detail ",a pink mushroom with the words brain brain on it,28.796875,28.78125,0.015625
/content/images/part-000004/4c1a378c-8ae6-4d03-995e-77a0f85dbf1e.png,4c1a378c-8ae6-4d03-995e-77a0f85dbf1e.png,"a small pond of many small goldfish, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a group of goldfishs swimming in a pond,35.5,33.9375,1.5625
/content/images/part-000004/b1c6d9f0-2fdf-44e8-8074-0ca7f789a552.png,b1c6d9f0-2fdf-44e8-8074-0ca7f789a552.png,"fire pincess surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",a woman with a crown on her head and a fire in her hand,38.0625,29.171875,8.890625
/content/images/part-000004/561afc8c-d35b-42e5-ad7f-fc3607dabe4d.png,561afc8c-d35b-42e5-ad7f-fc3607dabe4d.png,"adventure time fire princess surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ","a girl with long hair and a crown on her head, surrounded by a large, ornate, ornate, ornate, ornate, ornate, ornate",35.4375,28.46875,6.96875
/content/images/part-000004/0f3a9998-344e-4afc-869a-8a990a7630b8.png,0f3a9998-344e-4afc-869a-8a990a7630b8.png,"fire princess adventure time, flash surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ","a woman with a red hair and a gold crown on her head, surrounded by a large golden ball",34.15625,27.46875,6.6875
/content/images/part-000004/9f75b6b2-1333-43d5-b9da-3ba73cfb946e.png,9f75b6b2-1333-43d5-b9da-3ba73cfb946e.png,"a small ocean full of life, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a sail in the ocean,26.828125,32.03125,-5.203125
/content/images/part-000004/7647d2ff-29c6-466f-9db5-7e03e3d9111e.png,7647d2ff-29c6-466f-9db5-7e03e3d9111e.png,"adventure time, fire princess and finn hugging, surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",a woman in a red dress is sitting on a tree with a fire in her hand,40.1875,28.265625,11.921875
/content/images/part-000004/576facd3-9d1e-489d-a158-b1bfd44808d5.png,576facd3-9d1e-489d-a158-b1bfd44808d5.png,"a small field of grain beneath juniper trees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",three trees in a wheat field,27.875,31.90625,-4.03125
/content/images/part-000004/7d637410-611b-4693-860a-036af4282be9.png,7d637410-611b-4693-860a-036af4282be9.png,"photo of cyril pontet with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",a man with a beard and a suit,27.703125,27.578125,0.125
/content/images/part-000004/eea7b705-f0ec-4d07-bdd6-191f993d1706.png,eea7b705-f0ec-4d07-bdd6-191f993d1706.png,"adventure time fire princess and finn embrace, surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",a woman sitting on a rock with a fire in her hand,39.25,24.890625,14.359375
/content/images/part-000004/e8975332-edc5-43da-b1ae-e904a0ee81ab.png,e8975332-edc5-43da-b1ae-e904a0ee81ab.png,"a small garden buzzing with bees, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",a painting of a field with flowers and trees,30.609375,32.03125,-1.421875
/content/images/part-000004/776290f2-9412-499c-b9b5-e8115094c450.png,776290f2-9412-499c-b9b5-e8115094c450.png,"beautiful portuguese woman in traditional outfit, surrounded by starlight, moon behind, chinese fantasy, intricate complexity, elegant, hyper detailed, scattered diffusion, ultra definition, photoreal, artstation, unreal engine rendered, concept art, smooth, sharp focus, illustration, art by artgerm and pendleton ward and alphonse mucha and garis edelweiss ",a woman in a red dress with a hat and a red scarf,33.6875,21.90625,11.78125
/content/images/part-000004/eab4483d-7203-4420-91b0-cbb0d3799e8f.png,eab4483d-7203-4420-91b0-cbb0d3799e8f.png,"sharp focus, breath taking beautiful, aesthetically pleasing, gouache coral reef, digital concept art background by hayao miyazaki and studio ghibli, fine art, official media, global lighting, hdr, hd, uhd, 4 k, 8 k, award winning, trending, featured, masterful, dynamic, energetic, lively, elegant, intricate, rich vivid color. ",a painting of orange flowers in the sky,32.78125,29.46875,3.3125
/content/images/part-000004/151fa4d9-2560-4ed1-bf92-3bfc05e95183.png,151fa4d9-2560-4ed1-bf92-3bfc05e95183.png,"coat of arms, octagonal shield, intricate family crest, gold knight helmet, rooster and tiger supporters, detailed digital illustration ",a golden dragon with a red background,31.609375,34.5,-2.890625
/content/images/part-000004/4f139a0e-0fdd-492e-932c-0f5d0b4aa93f.png,4f139a0e-0fdd-492e-932c-0f5d0b4aa93f.png,"poignant portrait of an old man remembering his youth, the years weigh heavily in his eyes, nostalgia, melancholy, grief, acceptance, peace, hope ",an old man with a sad look on his face,30.59375,29.015625,1.578125
/content/images/part-000004/d246e49d-73cb-4301-abc6-63a5dce9bf95.png,d246e49d-73cb-4301-abc6-63a5dce9bf95.png,"photo of peyton list with simple smile paint detailed digital artstation, portrait hd 4 k, y greg rutkowski and gaston bussiere and craig mullins and j. c. leyendecker, hd ",a painting of a woman in a white shirt,29.84375,26.21875,3.625
/content/images/part-000004/bc0e8dd2-91ae-48af-9bbf-4f0ecf82f573.png,bc0e8dd2-91ae-48af-9bbf-4f0ecf82f573.png,"poignant portrait of an old man remembering his youth, the years weigh heavily in his eyes, nostalgia, melancholy, grief, acceptance, peace, hope ",an old man sitting on a bench in the park,30.21875,30.65625,-0.4375
/content/images/part-000004/3b02de73-f4aa-43d7-93bf-9fbe755e32d0.png,3b02de73-f4aa-43d7-93bf-9fbe755e32d0.png,an evil cosmic woman with an evil grin with her hands around a crystal ball of multiple universes chromatic neon bioluminescent interdimensional elegant evil horror trending on artstation ernst haeckel cgsociety contest winner symmetrical golden ratio centered intricate detailed refined ,a woman with a yellow face and a black background,31.140625,23.671875,7.46875
/content/images/part-000004/27b571c3-84d6-4d53-af26-25563cfadbed.png,27b571c3-84d6-4d53-af26-25563cfadbed.png,"richly textured, dynamic, lively, energetic, aesthetically pleasing goldfish in pond underwater by hokusai and kuniyoshi utagawa and thomas kinkade, hd, hdr, ocean caustics, light and shadow, japanese traditional colors, masterpiece ",a goldfish in the water with a blue background,31.328125,32.6875,-1.359375
/content/images/part-000004/40fc4df9-6e3f-45f3-add4-340e2c1ccd2a.png,40fc4df9-6e3f-45f3-add4-340e2c1ccd2a.png,"1 9 4 0 s retro future robot android. muted colors, portrait of a german woman wearing a purple yellow traditional nineteenth century military jacket, metal shoulder pauldrons, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, cinematic lighting, illustration, art by artgerm and greg rutkowski, alphonse mucha, cgsociety, beautiful face, by w",a woman in a green suit with headphones,29.640625,34.375,-4.734375
/content/images/part-000004/effcc6b8-48ed-417b-846a-28124c9e2d6d.png,effcc6b8-48ed-417b-846a-28124c9e2d6d.png,"portrait of goldfishes swarming the ocean. shadow and light. rays of light. energetic, dynamic, lively, detailed, intricate, complex. fine art by hayao miyazaki, akira toriyama, and makoto shinkai. ",a colorful coral reef with many fish swimming in it,32.4375,31.359375,1.078125
/content/images/part-000004/34fa0384-c538-464c-ab83-41c0e4899440.png,34fa0384-c538-464c-ab83-41c0e4899440.png,"portrait of goldfishes swarming the ocean. shadow and light. rays of light. energetic, dynamic, lively, detailed, intricate, complex. fine art by hayao miyazaki, akira toriyama, makoto shinkai, and ohara koson. studio lighting. tilt and shift lens. ",a group of goldfish swimming in the ocean,36.8125,34.34375,2.46875
/content/images/part-000004/11e97a03-6b7b-4d73-aeb0-bce5e6e7f0c7.png,11e97a03-6b7b-4d73-aeb0-bce5e6e7f0c7.png,"a small cat sleeping on a small window sill at sunset, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, featured, by claude monet and vincent van gogh ",two kittens are sitting on a window sie,33.5,25.78125,7.71875
/content/images/part-000004/a072607f-82a3-4b66-b7ca-82f5fbf7eb9c.png,a072607f-82a3-4b66-b7ca-82f5fbf7eb9c.png,"eyes over a black canvas, staring at the camera trending on zbrush artstation hd concept art cgsociety contest winner 3 2 k uhd quality content award winning dark gloomy misty ernst haeckel zdzisław beksinski ",a drawing of a skull with a large eye,25.890625,28.703125,-2.8125
